,Global_active_power,hour
2009-06-09,19.186,15
2009-06-09,23.304000000000002,16
2009-06-09,19.622,17
2009-06-09,42.836,18
2009-06-09,56.318,19
2009-06-09,146.436,20
2009-06-09,155.692,21
2009-06-09,65.198,22
2009-06-09,20.306,23
2009-06-10,22.392,0
2009-06-10,24.404,1
2009-06-10,20.782,2
2009-06-10,22.584,3
2009-06-10,64.978,4
2009-06-10,20.614,5
2009-06-10,72.796,6
2009-06-10,156.506,7
2009-06-10,127.858,8
2009-06-10,112.556,9
2009-06-10,95.732,10
2009-06-10,43.034,11
2009-06-10,20.71,12
2009-06-10,59.19,13
2009-06-10,42.276,14
2009-06-10,24.788,15
2009-06-10,20.988,16
2009-06-10,23.462,17
2009-06-10,24.612,18
2009-06-10,72.04,19
2009-06-10,169.71,20
2009-06-10,116.816,21
2009-06-10,50.05,22
2009-06-10,19.57,23
2009-06-11,20.93,0
2009-06-11,20.692,1
2009-06-11,17.16,2
2009-06-11,21.256,3
2009-06-11,17.806,4
2009-06-11,33.7,5
2009-06-11,94.916,6
2009-06-11,95.66,7
2009-06-11,90.142,8
2009-06-11,107.548,9
2009-06-11,84.034,10
2009-06-11,85.84,11
2009-06-11,63.654,12
2009-06-11,42.391999999999996,13
2009-06-11,25.814,14
2009-06-11,73.328,15
2009-06-11,65.322,16
2009-06-11,110.55199999999999,17
2009-06-11,56.808,18
2009-06-11,60.848,19
2009-06-11,57.066,20
2009-06-11,100.85,21
2009-06-11,24.432,22
2009-06-11,19.7,23
2009-06-12,132.028,0
2009-06-12,71.552,1
2009-06-12,23.93,2
2009-06-12,21.818,3
2009-06-12,19.674,4
2009-06-12,25.21,5
2009-06-12,18.916,6
2009-06-12,24.782,7
2009-06-12,99.316,8
2009-06-12,39.28,9
2009-06-12,56.284,10
2009-06-12,223.674,11
2009-06-12,157.978,12
2009-06-12,85.464,13
2009-06-12,191.994,14
2009-06-12,131.328,15
2009-06-12,70.832,16
2009-06-12,186.524,17
2009-06-12,219.696,18
2009-06-12,176.75,19
2009-06-12,148.224,20
2009-06-12,143.796,21
2009-06-12,73.602,22
2009-06-12,35.636,23
2009-06-13,79.078,0
2009-06-13,129.72,1
2009-06-13,129.72,2
2009-06-13,129.72,3
2009-06-13,129.72,4
2009-06-13,129.72,5
2009-06-13,129.72,6
2009-06-13,129.72,7
2009-06-13,129.72,8
2009-06-13,129.72,9
2009-06-13,129.72,10
2009-06-13,129.72,11
2009-06-13,129.72,12
2009-06-13,129.72,13
2009-06-13,129.72,14
2009-06-13,129.72,15
2009-06-13,129.72,16
2009-06-13,129.72,17
2009-06-13,129.72,18
2009-06-13,129.72,19
2009-06-13,129.72,20
2009-06-13,129.72,21
2009-06-13,129.72,22
2009-06-13,129.72,23
2009-06-14,129.72,0
2009-06-14,129.72,1
2009-06-14,129.72,2
2009-06-14,129.72,3
2009-06-14,129.72,4
2009-06-14,129.72,5
2009-06-14,129.72,6
2009-06-14,129.72,7
2009-06-14,129.72,8
2009-06-14,129.72,9
2009-06-14,129.72,10
2009-06-14,129.72,11
2009-06-14,129.72,12
2009-06-14,129.72,13
2009-06-14,129.72,14
2009-06-14,129.72,15
2009-06-14,129.72,16
2009-06-14,129.72,17
2009-06-14,129.72,18
2009-06-14,129.72,19
2009-06-14,129.72,20
2009-06-14,129.72,21
2009-06-14,129.72,22
2009-06-14,129.72,23
2009-06-15,129.72,0
2009-06-15,129.72,1
2009-06-15,129.72,2
2009-06-15,129.72,3
2009-06-15,129.72,4
2009-06-15,129.72,5
2009-06-15,129.72,6
2009-06-15,120.214,7
2009-06-15,86.822,8
2009-06-15,66.80799999999999,9
2009-06-15,45.692,10
2009-06-15,17.842,11
2009-06-15,16.98,12
2009-06-15,15.0,13
2009-06-15,19.284,14
2009-06-15,19.352,15
2009-06-15,13.704,16
2009-06-15,45.64,17
2009-06-15,85.528,18
2009-06-15,53.612,19
2009-06-15,43.724,20
2009-06-15,131.658,21
2009-06-15,41.252,22
2009-06-15,24.466,23
2009-06-16,13.324,0
2009-06-16,20.838,1
2009-06-16,16.628,2
2009-06-16,16.272,3
2009-06-16,16.224,4
2009-06-16,16.268,5
2009-06-16,65.412,6
2009-06-16,97.354,7
2009-06-16,118.678,8
2009-06-16,120.764,9
2009-06-16,84.286,10
2009-06-16,79.71600000000001,11
2009-06-16,89.438,12
2009-06-16,78.164,13
2009-06-16,111.9,14
2009-06-16,23.37,15
2009-06-16,13.642,16
2009-06-16,22.43,17
2009-06-16,149.67,18
2009-06-16,87.938,19
2009-06-16,64.996,20
2009-06-16,61.03,21
2009-06-16,87.464,22
2009-06-16,52.986,23
2009-06-17,22.406,0
2009-06-17,17.134,1
2009-06-17,15.35,2
2009-06-17,18.398,3
2009-06-17,11.47,4
2009-06-17,18.67,5
2009-06-17,80.232,6
2009-06-17,85.95,7
2009-06-17,78.646,8
2009-06-17,55.366,9
2009-06-17,16.166,10
2009-06-17,27.544,11
2009-06-17,20.37,12
2009-06-17,20.57,13
2009-06-17,20.304000000000002,14
2009-06-17,24.202,15
2009-06-17,16.81,16
2009-06-17,25.5,17
2009-06-17,49.532000000000004,18
2009-06-17,21.932,19
2009-06-17,63.538,20
2009-06-17,139.968,21
2009-06-17,101.814,22
2009-06-17,36.144,23
2009-06-18,25.346,0
2009-06-18,13.648,1
2009-06-18,55.252,2
2009-06-18,15.758000000000001,3
2009-06-18,14.188,4
2009-06-18,16.61,5
2009-06-18,30.058,6
2009-06-18,67.948,7
2009-06-18,83.706,8
2009-06-18,74.696,9
2009-06-18,81.668,10
2009-06-18,78.846,11
2009-06-18,51.366,12
2009-06-18,14.592,13
2009-06-18,19.482,14
2009-06-18,11.728,15
2009-06-18,19.406,16
2009-06-18,14.942,17
2009-06-18,71.04,18
2009-06-18,99.442,19
2009-06-18,94.856,20
2009-06-18,70.812,21
2009-06-18,75.63,22
2009-06-18,64.68,23
2009-06-19,23.654,0
2009-06-19,13.078,1
2009-06-19,20.148,2
2009-06-19,39.494,3
2009-06-19,29.844,4
2009-06-19,15.978,5
2009-06-19,39.41,6
2009-06-19,116.166,7
2009-06-19,110.762,8
2009-06-19,109.29,9
2009-06-19,53.17,10
2009-06-19,16.451999999999998,11
2009-06-19,14.106,12
2009-06-19,15.878,13
2009-06-19,24.722,14
2009-06-19,15.938,15
2009-06-19,19.178,16
2009-06-19,80.678,17
2009-06-19,37.952,18
2009-06-19,26.574,19
2009-06-19,46.842,20
2009-06-19,71.354,21
2009-06-19,68.992,22
2009-06-19,77.206,23
2009-06-20,80.676,0
2009-06-20,37.236,1
2009-06-20,31.966,2
2009-06-20,13.086,3
2009-06-20,16.58,4
2009-06-20,14.94,5
2009-06-20,32.75,6
2009-06-20,106.12,7
2009-06-20,107.374,8
2009-06-20,41.606,9
2009-06-20,112.082,10
2009-06-20,81.612,11
2009-06-20,88.648,12
2009-06-20,82.754,13
2009-06-20,63.306,14
2009-06-20,13.938,15
2009-06-20,16.764,16
2009-06-20,14.204,17
2009-06-20,18.996,18
2009-06-20,20.534,19
2009-06-20,21.466,20
2009-06-20,20.658,21
2009-06-20,19.958,22
2009-06-20,49.846,23
2009-06-21,34.54,0
2009-06-21,19.574,1
2009-06-21,21.718,2
2009-06-21,19.84,3
2009-06-21,21.362,4
2009-06-21,19.2,5
2009-06-21,21.336,6
2009-06-21,19.97,7
2009-06-21,20.618,8
2009-06-21,18.87,9
2009-06-21,61.498000000000005,10
2009-06-21,18.918,11
2009-06-21,14.241999999999999,12
2009-06-21,19.224,13
2009-06-21,12.672,14
2009-06-21,17.732,15
2009-06-21,23.542,16
2009-06-21,19.214,17
2009-06-21,65.81,18
2009-06-21,89.796,19
2009-06-21,123.008,20
2009-06-21,84.152,21
2009-06-21,61.274,22
2009-06-21,27.032,23
2009-06-22,16.18,0
2009-06-22,15.494,1
2009-06-22,17.002,2
2009-06-22,13.434000000000001,3
2009-06-22,16.964,4
2009-06-22,53.952,5
2009-06-22,32.588,6
2009-06-22,33.992,7
2009-06-22,92.104,8
2009-06-22,81.314,9
2009-06-22,82.906,10
2009-06-22,75.366,11
2009-06-22,81.254,12
2009-06-22,75.944,13
2009-06-22,34.966,14
2009-06-22,12.448,15
2009-06-22,15.780000000000001,16
2009-06-22,31.538,17
2009-06-22,23.014,18
2009-06-22,26.116,19
2009-06-22,72.29,20
2009-06-22,111.12,21
2009-06-22,59.64,22
2009-06-22,18.692,23
2009-06-23,15.704,0
2009-06-23,15.706,1
2009-06-23,14.416,2
2009-06-23,51.276,3
2009-06-23,17.352,4
2009-06-23,14.902,5
2009-06-23,53.782,6
2009-06-23,88.454,7
2009-06-23,94.356,8
2009-06-23,76.334,9
2009-06-23,15.11,10
2009-06-23,43.76,11
2009-06-23,50.784,12
2009-06-23,14.998,13
2009-06-23,15.086,14
2009-06-23,18.286,15
2009-06-23,12.712,16
2009-06-23,19.54,17
2009-06-23,15.548,18
2009-06-23,77.788,19
2009-06-23,77.284,20
2009-06-23,53.006,21
2009-06-23,128.018,22
2009-06-23,55.012,23
2009-06-24,13.89,0
2009-06-24,19.106,1
2009-06-24,14.700000000000001,2
2009-06-24,17.2,3
2009-06-24,14.056,4
2009-06-24,17.966,5
2009-06-24,59.944,6
2009-06-24,105.908,7
2009-06-24,76.92,8
2009-06-24,80.424,9
2009-06-24,82.908,10
2009-06-24,101.984,11
2009-06-24,92.644,12
2009-06-24,80.638,13
2009-06-24,86.95,14
2009-06-24,48.856,15
2009-06-24,24.568,16
2009-06-24,34.754,17
2009-06-24,164.07,18
2009-06-24,121.164,19
2009-06-24,81.086,20
2009-06-24,82.92999999999999,21
2009-06-24,96.716,22
2009-06-24,15.491999999999999,23
2009-06-25,18.334,0
2009-06-25,17.666,1
2009-06-25,16.192,2
2009-06-25,17.226,3
2009-06-25,14.517999999999999,4
2009-06-25,17.824,5
2009-06-25,50.826,6
2009-06-25,88.512,7
2009-06-25,90.33,8
2009-06-25,16.928,9
2009-06-25,16.61,10
2009-06-25,18.064,11
2009-06-25,17.169999999999998,12
2009-06-25,13.778,13
2009-06-25,19.012,14
2009-06-25,16.904,15
2009-06-25,17.94,16
2009-06-25,53.184,17
2009-06-25,27.088,18
2009-06-25,24.958,19
2009-06-25,42.462,20
2009-06-25,74.344,21
2009-06-25,61.52,22
2009-06-25,19.972,23
2009-06-26,18.564,0
2009-06-26,18.526,1
2009-06-26,17.456,2
2009-06-26,15.758000000000001,3
2009-06-26,15.764000000000001,4
2009-06-26,19.176,5
2009-06-26,72.658,6
2009-06-26,95.162,7
2009-06-26,106.186,8
2009-06-26,102.708,9
2009-06-26,111.92,10
2009-06-26,43.724000000000004,11
2009-06-26,18.334,12
2009-06-26,18.794,13
2009-06-26,26.762,14
2009-06-26,21.128,15
2009-06-26,19.608,16
2009-06-26,83.106,17
2009-06-26,33.076,18
2009-06-26,90.63,19
2009-06-26,42.612,20
2009-06-26,66.876,21
2009-06-26,113.696,22
2009-06-26,105.098,23
2009-06-27,120.838,0
2009-06-27,70.848,1
2009-06-27,44.026,2
2009-06-27,20.968,3
2009-06-27,18.672,4
2009-06-27,18.594,5
2009-06-27,18.91,6
2009-06-27,34.0,7
2009-06-27,37.224000000000004,8
2009-06-27,115.868,9
2009-06-27,134.732,10
2009-06-27,40.104,11
2009-06-27,20.798,12
2009-06-27,111.434,13
2009-06-27,101.43,14
2009-06-27,23.354,15
2009-06-27,35.814,16
2009-06-27,92.604,17
2009-06-27,92.12400000000001,18
2009-06-27,85.43,19
2009-06-27,112.214,20
2009-06-27,125.11,21
2009-06-27,163.92,22
2009-06-27,70.036,23
2009-06-28,19.126,0
2009-06-28,21.292,1
2009-06-28,19.216,2
2009-06-28,20.084,3
2009-06-28,18.41,4
2009-06-28,16.034,5
2009-06-28,18.456,6
2009-06-28,26.073999999999998,7
2009-06-28,79.158,8
2009-06-28,34.986,9
2009-06-28,46.552,10
2009-06-28,103.654,11
2009-06-28,55.796,12
2009-06-28,19.726,13
2009-06-28,19.75,14
2009-06-28,22.882,15
2009-06-28,20.802,16
2009-06-28,54.452,17
2009-06-28,101.062,18
2009-06-28,49.234,19
2009-06-28,77.56,20
2009-06-28,78.358,21
2009-06-28,91.58,22
2009-06-28,45.15,23
2009-06-29,22.4,0
2009-06-29,20.376,1
2009-06-29,21.27,2
2009-06-29,31.964,3
2009-06-29,41.502,4
2009-06-29,53.74,5
2009-06-29,34.04,6
2009-06-29,95.592,7
2009-06-29,67.47,8
2009-06-29,48.81,9
2009-06-29,24.13,10
2009-06-29,26.44,11
2009-06-29,25.672,12
2009-06-29,18.338,13
2009-06-29,24.898,14
2009-06-29,24.642,15
2009-06-29,42.816,16
2009-06-29,37.966,17
2009-06-29,83.452,18
2009-06-29,28.24,19
2009-06-29,31.810000000000002,20
2009-06-29,41.502,21
2009-06-29,112.39,22
2009-06-29,50.674,23
2009-06-30,30.11,0
2009-06-30,18.534,1
2009-06-30,19.936,2
2009-06-30,17.323999999999998,3
2009-06-30,20.05,4
2009-06-30,16.824,5
2009-06-30,55.616,6
2009-06-30,93.074,7
2009-06-30,90.942,8
2009-06-30,100.216,9
2009-06-30,107.344,10
2009-06-30,94.714,11
2009-06-30,32.96,12
2009-06-30,60.384,13
2009-06-30,52.13,14
2009-06-30,41.216,15
2009-06-30,29.866,16
2009-06-30,29.318,17
2009-06-30,57.084,18
2009-06-30,31.884,19
2009-06-30,86.67399999999999,20
2009-06-30,48.208,21
2009-06-30,33.492,22
2009-06-30,24.546,23
2009-07-01,24.468,0
2009-07-01,20.552,1
2009-07-01,21.124,2
2009-07-01,20.752,3
2009-07-01,20.098,4
2009-07-01,20.034,5
2009-07-01,72.106,6
2009-07-01,139.126,7
2009-07-01,85.954,8
2009-07-01,84.66,9
2009-07-01,88.47,10
2009-07-01,114.858,11
2009-07-01,106.5,12
2009-07-01,140.88,13
2009-07-01,220.514,14
2009-07-01,82.872,15
2009-07-01,44.922,16
2009-07-01,69.032,17
2009-07-01,126.652,18
2009-07-01,208.34199999999998,19
2009-07-01,194.328,20
2009-07-01,91.284,21
2009-07-01,46.886,22
2009-07-01,35.858000000000004,23
2009-07-02,69.348,0
2009-07-02,18.686,1
2009-07-02,16.536,2
2009-07-02,17.554,3
2009-07-02,16.74,4
2009-07-02,15.618,5
2009-07-02,16.58,6
2009-07-02,69.63,7
2009-07-02,115.082,8
2009-07-02,87.964,9
2009-07-02,155.732,10
2009-07-02,222.62,11
2009-07-02,130.938,12
2009-07-02,173.198,13
2009-07-02,264.17,14
2009-07-02,213.198,15
2009-07-02,204.23,16
2009-07-02,140.626,17
2009-07-02,182.962,18
2009-07-02,180.59,19
2009-07-02,263.75,20
2009-07-02,176.008,21
2009-07-02,215.646,22
2009-07-02,164.13,23
2009-07-03,19.228,0
2009-07-03,52.03,1
2009-07-03,19.516000000000002,2
2009-07-03,19.194,3
2009-07-03,21.008,4
2009-07-03,19.26,5
2009-07-03,66.026,6
2009-07-03,113.682,7
2009-07-03,102.386,8
2009-07-03,84.386,9
2009-07-03,81.18,10
2009-07-03,35.494,11
2009-07-03,64.446,12
2009-07-03,58.498,13
2009-07-03,92.22,14
2009-07-03,90.45,15
2009-07-03,89.708,16
2009-07-03,158.258,17
2009-07-03,160.244,18
2009-07-03,147.414,19
2009-07-03,94.086,20
2009-07-03,52.300000000000004,21
2009-07-03,27.02,22
2009-07-03,28.432,23
2009-07-04,44.48,0
2009-07-04,22.516000000000002,1
2009-07-04,20.884,2
2009-07-04,22.354,3
2009-07-04,21.002,4
2009-07-04,22.26,5
2009-07-04,79.456,6
2009-07-04,132.56,7
2009-07-04,90.374,8
2009-07-04,90.928,9
2009-07-04,91.416,10
2009-07-04,95.934,11
2009-07-04,85.216,12
2009-07-04,45.434,13
2009-07-04,20.352,14
2009-07-04,20.698,15
2009-07-04,20.108,16
2009-07-04,22.198,17
2009-07-04,27.612000000000002,18
2009-07-04,42.434,19
2009-07-04,126.976,20
2009-07-04,138.566,21
2009-07-04,117.394,22
2009-07-04,38.94,23
2009-07-05,23.576,0
2009-07-05,20.3,1
2009-07-05,20.942,2
2009-07-05,21.406,3
2009-07-05,20.858,4
2009-07-05,20.904,5
2009-07-05,45.784,6
2009-07-05,101.58,7
2009-07-05,87.594,8
2009-07-05,85.34,9
2009-07-05,68.652,10
2009-07-05,22.404,11
2009-07-05,22.168,12
2009-07-05,21.642,13
2009-07-05,19.978,14
2009-07-05,23.374,15
2009-07-05,22.178,16
2009-07-05,27.366,17
2009-07-05,67.128,18
2009-07-05,71.216,19
2009-07-05,32.248,20
2009-07-05,32.778,21
2009-07-05,45.06,22
2009-07-05,88.172,23
2009-07-06,50.594,0
2009-07-06,19.214,1
2009-07-06,18.364,2
2009-07-06,16.754,3
2009-07-06,17.722,4
2009-07-06,18.65,5
2009-07-06,30.206,6
2009-07-06,60.224,7
2009-07-06,16.736,8
2009-07-06,22.482,9
2009-07-06,17.954,10
2009-07-06,33.592,11
2009-07-06,51.022,12
2009-07-06,207.328,13
2009-07-06,72.586,14
2009-07-06,144.718,15
2009-07-06,136.728,16
2009-07-06,46.788,17
2009-07-06,26.256,18
2009-07-06,30.514,19
2009-07-06,22.692,20
2009-07-06,29.438,21
2009-07-06,59.826,22
2009-07-06,57.004,23
2009-07-07,46.91,0
2009-07-07,18.132,1
2009-07-07,18.066,2
2009-07-07,20.902,3
2009-07-07,17.502,4
2009-07-07,12.254,5
2009-07-07,62.738,6
2009-07-07,70.828,7
2009-07-07,81.998,8
2009-07-07,24.704,9
2009-07-07,62.04,10
2009-07-07,35.254,11
2009-07-07,20.554000000000002,12
2009-07-07,15.71,13
2009-07-07,17.73,14
2009-07-07,19.824,15
2009-07-07,19.112000000000002,16
2009-07-07,32.798,17
2009-07-07,90.06,18
2009-07-07,97.892,19
2009-07-07,142.0,20
2009-07-07,105.306,21
2009-07-07,50.354,22
2009-07-07,27.468,23
2009-07-08,16.502,0
2009-07-08,19.798000000000002,1
2009-07-08,17.404,2
2009-07-08,18.04,3
2009-07-08,40.226,4
2009-07-08,49.76,5
2009-07-08,19.154,6
2009-07-08,16.784,7
2009-07-08,18.622,8
2009-07-08,17.664,9
2009-07-08,17.486,10
2009-07-08,19.81,11
2009-07-08,15.778,12
2009-07-08,17.156,13
2009-07-08,15.986,14
2009-07-08,17.948,15
2009-07-08,28.68,16
2009-07-08,65.252,17
2009-07-08,20.328,18
2009-07-08,17.482,19
2009-07-08,18.022,20
2009-07-08,14.594,21
2009-07-08,16.291999999999998,22
2009-07-08,20.528,23
2009-07-09,15.272,0
2009-07-09,15.908,1
2009-07-09,17.704,2
2009-07-09,14.332,3
2009-07-09,18.036,4
2009-07-09,13.95,5
2009-07-09,46.686,6
2009-07-09,126.928,7
2009-07-09,82.804,8
2009-07-09,80.69200000000001,9
2009-07-09,76.45,10
2009-07-09,29.206,11
2009-07-09,14.86,12
2009-07-09,18.006,13
2009-07-09,13.994,14
2009-07-09,16.732,15
2009-07-09,15.886000000000001,16
2009-07-09,13.774000000000001,17
2009-07-09,31.844,18
2009-07-09,111.98,19
2009-07-09,140.09199999999998,20
2009-07-09,188.98,21
2009-07-09,61.65,22
2009-07-09,55.692,23
2009-07-10,24.536,0
2009-07-10,23.714,1
2009-07-10,23.218,2
2009-07-10,24.894000000000002,3
2009-07-10,47.702,4
2009-07-10,37.656,5
2009-07-10,84.586,6
2009-07-10,104.684,7
2009-07-10,98.45,8
2009-07-10,102.414,9
2009-07-10,101.482,10
2009-07-10,104.84,11
2009-07-10,38.66,12
2009-07-10,34.056000000000004,13
2009-07-10,54.548,14
2009-07-10,27.95,15
2009-07-10,51.858000000000004,16
2009-07-10,130.106,17
2009-07-10,74.118,18
2009-07-10,178.552,19
2009-07-10,218.718,20
2009-07-10,136.642,21
2009-07-10,62.23,22
2009-07-10,36.22,23
2009-07-11,17.67,0
2009-07-11,19.678,1
2009-07-11,19.698,2
2009-07-11,20.1,3
2009-07-11,39.31,4
2009-07-11,32.524,5
2009-07-11,31.222,6
2009-07-11,134.642,7
2009-07-11,122.094,8
2009-07-11,92.658,9
2009-07-11,87.004,10
2009-07-11,28.316,11
2009-07-11,25.542,12
2009-07-11,136.654,13
2009-07-11,89.464,14
2009-07-11,65.894,15
2009-07-11,64.44800000000001,16
2009-07-11,108.36,17
2009-07-11,90.33,18
2009-07-11,90.568,19
2009-07-11,63.82,20
2009-07-11,46.864,21
2009-07-11,83.71,22
2009-07-11,46.606,23
2009-07-12,22.2,0
2009-07-12,21.906,1
2009-07-12,19.088,2
2009-07-12,20.154,3
2009-07-12,24.67,4
2009-07-12,46.552,5
2009-07-12,70.504,6
2009-07-12,130.988,7
2009-07-12,156.298,8
2009-07-12,151.838,9
2009-07-12,92.688,10
2009-07-12,96.77,11
2009-07-12,88.416,12
2009-07-12,84.732,13
2009-07-12,33.71,14
2009-07-12,34.862,15
2009-07-12,37.278,16
2009-07-12,50.428,17
2009-07-12,138.486,18
2009-07-12,96.724,19
2009-07-12,103.428,20
2009-07-12,130.7,21
2009-07-12,69.368,22
2009-07-12,20.85,23
2009-07-13,17.276,0
2009-07-13,12.302,1
2009-07-13,17.88,2
2009-07-13,15.72,3
2009-07-13,15.59,4
2009-07-13,15.274,5
2009-07-13,15.074,6
2009-07-13,17.778,7
2009-07-13,15.77,8
2009-07-13,68.4,9
2009-07-13,16.742,10
2009-07-13,15.762,11
2009-07-13,18.78,12
2009-07-13,11.44,13
2009-07-13,17.228,14
2009-07-13,16.164,15
2009-07-13,16.844,16
2009-07-13,13.686,17
2009-07-13,18.978,18
2009-07-13,20.758,19
2009-07-13,37.328,20
2009-07-13,50.44,21
2009-07-13,16.16,22
2009-07-13,15.372,23
2009-07-14,19.52,0
2009-07-14,11.208,1
2009-07-14,18.22,2
2009-07-14,15.622,3
2009-07-14,16.486,4
2009-07-14,15.094000000000001,5
2009-07-14,13.478,6
2009-07-14,19.188,7
2009-07-14,56.646,8
2009-07-14,49.276,9
2009-07-14,17.88,10
2009-07-14,74.044,11
2009-07-14,164.72,12
2009-07-14,16.938,13
2009-07-14,26.486,14
2009-07-14,29.65,15
2009-07-14,27.556,16
2009-07-14,25.91,17
2009-07-14,47.638,18
2009-07-14,67.306,19
2009-07-14,30.172,20
2009-07-14,104.58,21
2009-07-14,25.137999999999998,22
2009-07-14,18.674,23
2009-07-15,15.36,0
2009-07-15,17.316,1
2009-07-15,21.02,2
2009-07-15,16.544,3
2009-07-15,16.104,4
2009-07-15,17.456,5
2009-07-15,35.422,6
2009-07-15,87.582,7
2009-07-15,106.518,8
2009-07-15,94.398,9
2009-07-15,13.108,10
2009-07-15,18.062,11
2009-07-15,18.206,12
2009-07-15,17.996,13
2009-07-15,16.124,14
2009-07-15,15.964,15
2009-07-15,21.044,16
2009-07-15,18.322,17
2009-07-15,48.132000000000005,18
2009-07-15,25.114,19
2009-07-15,20.988,20
2009-07-15,20.132,21
2009-07-15,19.876,22
2009-07-15,17.286,23
2009-07-16,20.778,0
2009-07-16,19.75,1
2009-07-16,19.878,2
2009-07-16,20.48,3
2009-07-16,16.98,4
2009-07-16,62.482,5
2009-07-16,25.646,6
2009-07-16,21.404,7
2009-07-16,24.456,8
2009-07-16,17.898,9
2009-07-16,22.17,10
2009-07-16,22.2,11
2009-07-16,21.252,12
2009-07-16,19.452,13
2009-07-16,21.446,14
2009-07-16,22.56,15
2009-07-16,36.906,16
2009-07-16,71.388,17
2009-07-16,22.212,18
2009-07-16,17.554,19
2009-07-16,16.706,20
2009-07-16,20.466,21
2009-07-16,20.1,22
2009-07-16,15.39,23
2009-07-17,17.498,0
2009-07-17,16.836,1
2009-07-17,19.544,2
2009-07-17,19.052,3
2009-07-17,42.742,4
2009-07-17,48.93,5
2009-07-17,16.66,6
2009-07-17,20.902,7
2009-07-17,50.116,8
2009-07-17,81.506,9
2009-07-17,82.42,10
2009-07-17,27.368,11
2009-07-17,20.756,12
2009-07-17,21.62,13
2009-07-17,19.334,14
2009-07-17,26.542,15
2009-07-17,25.712,16
2009-07-17,28.306,17
2009-07-17,20.99,18
2009-07-17,19.266,19
2009-07-17,57.244,20
2009-07-17,15.161999999999999,21
2009-07-17,17.66,22
2009-07-17,15.642,23
2009-07-18,18.712,0
2009-07-18,16.004,1
2009-07-18,15.874,2
2009-07-18,15.144,3
2009-07-18,18.224,4
2009-07-18,17.256,5
2009-07-18,12.64,6
2009-07-18,68.83,7
2009-07-18,26.886,8
2009-07-18,25.532,9
2009-07-18,23.394,10
2009-07-18,26.428,11
2009-07-18,29.298000000000002,12
2009-07-18,65.994,13
2009-07-18,28.6,14
2009-07-18,24.504,15
2009-07-18,26.724,16
2009-07-18,38.448,17
2009-07-18,63.212,18
2009-07-18,93.538,19
2009-07-18,89.284,20
2009-07-18,51.7,21
2009-07-18,80.66,22
2009-07-18,89.524,23
2009-07-19,110.51,0
2009-07-19,104.53,1
2009-07-19,124.11,2
2009-07-19,119.878,3
2009-07-19,36.966,4
2009-07-19,30.47,5
2009-07-19,25.364,6
2009-07-19,24.254,7
2009-07-19,28.766,8
2009-07-19,64.434,9
2009-07-19,41.332,10
2009-07-19,71.35,11
2009-07-19,54.6,12
2009-07-19,24.346,13
2009-07-19,25.924,14
2009-07-19,28.528000000000002,15
2009-07-19,25.802,16
2009-07-19,28.186,17
2009-07-19,62.699999999999996,18
2009-07-19,28.358,19
2009-07-19,26.278,20
2009-07-19,45.39,21
2009-07-19,39.038000000000004,22
2009-07-19,32.53,23
2009-07-20,14.806000000000001,0
2009-07-20,15.218,1
2009-07-20,17.486,2
2009-07-20,12.040000000000001,3
2009-07-20,59.184000000000005,4
2009-07-20,16.194,5
2009-07-20,11.786,6
2009-07-20,23.776,7
2009-07-20,13.766,8
2009-07-20,15.408,9
2009-07-20,14.916,10
2009-07-20,15.778,11
2009-07-20,28.634,12
2009-07-20,109.652,13
2009-07-20,110.628,14
2009-07-20,30.066,15
2009-07-20,20.73,16
2009-07-20,17.69,17
2009-07-20,19.996,18
2009-07-20,20.252,19
2009-07-20,20.67,20
2009-07-20,16.352,21
2009-07-20,19.968,22
2009-07-20,17.49,23
2009-07-21,63.588,0
2009-07-21,20.356,1
2009-07-21,18.080000000000002,2
2009-07-21,19.278,3
2009-07-21,19.984,4
2009-07-21,16.852,5
2009-07-21,15.266,6
2009-07-21,25.642,7
2009-07-21,85.176,8
2009-07-21,87.174,9
2009-07-21,87.618,10
2009-07-21,80.118,11
2009-07-21,17.646,12
2009-07-21,17.451999999999998,13
2009-07-21,16.062,14
2009-07-21,17.946,15
2009-07-21,21.998,16
2009-07-21,23.542,17
2009-07-21,24.144000000000002,18
2009-07-21,17.366,19
2009-07-21,56.552,20
2009-07-21,24.512,21
2009-07-21,17.18,22
2009-07-21,20.23,23
2009-07-22,18.112,0
2009-07-22,16.502,1
2009-07-22,21.658,2
2009-07-22,17.57,3
2009-07-22,16.7,4
2009-07-22,20.582,5
2009-07-22,14.58,6
2009-07-22,52.506,7
2009-07-22,36.73,8
2009-07-22,17.682000000000002,9
2009-07-22,20.286,10
2009-07-22,16.772,11
2009-07-22,17.962,12
2009-07-22,17.368,13
2009-07-22,16.454,14
2009-07-22,21.216,15
2009-07-22,23.008,16
2009-07-22,21.268,17
2009-07-22,32.38,18
2009-07-22,78.792,19
2009-07-22,66.252,20
2009-07-22,57.482,21
2009-07-22,57.778,22
2009-07-22,59.892,23
2009-07-23,54.234,0
2009-07-23,65.86,1
2009-07-23,104.43,2
2009-07-23,58.536,3
2009-07-23,45.932,4
2009-07-23,16.27,5
2009-07-23,18.254,6
2009-07-23,17.356,7
2009-07-23,64.7,8
2009-07-23,87.292,9
2009-07-23,82.694,10
2009-07-23,83.292,11
2009-07-23,28.066,12
2009-07-23,16.126,13
2009-07-23,19.58,14
2009-07-23,12.444,15
